1587409200,6882.2,6997.8,6838.9,6870.2,972.81788635,6715355.515612837
1587412800,6871.58877267,6905.17326941,6774.6,6779.8,745.58916714,5086305.011580187
1587416400,6779.1,6876.9791453,6766,6870.1,775.28646932,5298963.826160168
1587420000,6870,6889,6843.4,6858.5,174.70565447,1200134.3632251243
1587423600,6858.1,6900,6852.7,6890,119.52039161,822630.5735338252
1587427200,6889.3,6897.9,6835,6837.7,161.91048489,1109337.9938995126
1587430800,6837.1,6923,6825,6893.0971549,244.42146535,1683493.8713275432
1587434400,6893.0515508,6918.1,6879.99828371,6879.99828371,60.9284208,420020.7553332345
1587438000,6880,6893.9,6839.834889,6852,644.16163116,4408874.891097256
1587441600,6852,6872.8,6844.90960366,6860.9,127.39714334,872735.2656017044
1587445200,6860.9,6867.4,6832.3,6850,147.82492152,1012466.8705165097
1587448800,6849.97693952,6893.9,6847.81078418,6892.9,210.53380966,1444208.9582280042
1587452400,6893.6,6906.5,6880,6887.8,285.27572784,1967236.8123925095
1587456000,6887.7,6898.1,6871.2,6893.6,200.65850424,1382318.958214364
1587459600,6893.6,6914.20636365,6861.8,6870.5,146.89633926,1011692.6792216903
1587463200,6870.5,6882.19706617,6780.4,6847.8,758.88341881,5200115.6817502435
1587466800,6847.7,6861.8,6813,6817,192.829721,1317017.0018061795
1587470400,6817.1,6843,6770.1,6806.06881715,342.02842152,2328871.9719344713
1587474000,6806.1,6851.9,6795.7,6820.3,414.73601819,2833757.2024345975
1587477600,6820.3,6852,6796.1,6845.60036999,439.38126387,2994970.3051840984
1587481200,6845.6451468,6898.1,6824.5,6826,329.63761832,2260818.725205835
1587484800,6827.5,6859.7,6814.4,6844.16839458,255.95869965,1747735.968958733
1587488400,6844.16839458,6872.4,6826.4,6857.2,214.26353472,1467162.2990722551
1587492000,6858.8,6958.8,6818,6902.3,594.35735842,4099555.7527932194
1587495600,6902.9387499,6914.2,6875.3,6881.8,208.40096844,1436955.7697829136
1587499200,6881.8,6905,6878.6,6880.7,87.26770023,601506.4949328988
1587502800,6880.6,6898.2,6870,6894.8,89.32903665,614387.1688545238
1587506400,6895,6917,6879,6898.1,49.42257195,340960.4801626907
1587510000,6898.4,6906.5,6867.1,6899.9,342.94503184,2360126.506949627
1587513600,6899.8,6905,6838.3,6850,73.26281754,503106.6432409328
1587517200,6849.9405434,6870.1,6826.1783037,6842.5,92.92089164,636766.2302264934
1587520800,6842.4,6858,6826.2,6858,48.21664908,330005.4314154873
1587524400,6859.00564008,6892.4,6853.4,6878.6,33.39039437,229440.7692511563
1587528000,6876.9,6881.4,6861,6869.6,38.23755482,262671.43791578256
1587531600,6869.5,6880.9,6856.86386199,6862.3119096,38.8377924,266844.77965404274
1587535200,6862.3,6920.7,6861.94011638,6910.5,54.40028598,375641.0115746208
1587538800,6912.1,6941.7,6892.3,6941.69047573,140.94212995,974653.7635559266
1587542400,6941.7,6975,6927.3,6952.90859355,316.56534024,2202725.504302862
1587546000,6953,6960,6934.3,6956.9,90.10271207,626088.6576123574
1587549600,6959.4,6989.830551,6952.76331932,6961.4,177.1151121,1235435.6839921407
1587553200,6963.2,6964.2,6939.91423775,6945.2,98.81940058,686576.9045388214
1587556800,6945.13305876,6971,6945.13305876,6964,44.28753082,308225.0487927034
1587560400,6963.9052095,6978.3,6939,6965.6,115.47187528,803502.1941412458
1587564000,6965,7120.8,6955.6,7076.3,1140.59326089,8052715.921513054
1587567600,7075.9,7148,7063.3,7107.3,648.61895292,4615729.792096433
1587571200,7107.3,7125.3,7094.2,7125.1,287.00383754,2041276.7086051397
1587574800,7125.1,7164,7114.9,7134.9,481.40549315,3442472.0738824885
1587578400,7134.9,7137.8,7090.4,7095.43839375,182.59931556,1300265.6070403026
1587582000,7095.43839375,7129,7095,7108.1,111.7545224,794445.7797557595
